Number of nodes is 4039
Number of edges is 88234
Node - 2197 Centrality - 18.209745
Node - 2200 Centrality - 58.910156
Node - 2201 Centrality - 52.380718
Node - 2202 Centrality - 22.133458
Node - 2204 Centrality - 0.000000
Node - 2205 Centrality - 1.338911
Node - 2206 Centrality - 99.306938
Node - 2207 Centrality - 35.314322
Node - 2208 Centrality - 6.977336
Node - 2209 Centrality - 16.837534
Node - 2210 Centrality - 123.868257
Node - 2211 Centrality - 108.718061
Node - 2212 Centrality - 15.874578
Node - 2213 Centrality - 9.218256
Node - 2214 Centrality - 42.369415
Node - 2216 Centrality - 22.811447
Node - 2217 Centrality - 9.024242
Node - 2218 Centrality - 119.634680
Node - 2219 Centrality - 0.000000
Node - 2220 Centrality - 58.623996
Node - 2221 Centrality - 39.754890
Node - 2222 Centrality - 55.307624
Node - 2226 Centrality - 117.272177
Node - 2227 Centrality - 2.214881
Node - 2228 Centrality - 51.299440
Node - 2229 Centrality - 285.815065
Node - 2230 Centrality - 0.083333
Node - 2231 Centrality - 63.139042
Node - 2232 Centrality - 193.685930
Node - 2233 Centrality - 930.700122
Node - 2234 Centrality - 11.117782
Node - 2235 Centrality - 149.268317
Node - 2236 Centrality - 72.715112
Node - 2237 Centrality - 19.054383
Node - 2238 Centrality - 10.968180
Node - 2240 Centrality - 94.673917
Node - 2242 Centrality - 88.850615
Node - 2243 Centrality - 41.861928
Node - 2244 Centrality - 71.751739
Node - 2245 Centrality - 0.342857
Node - 2248 Centrality - 6.731450
Node - 2249 Centrality - 10.542722
Node - 2251 Centrality - 4.402056
Node - 2252 Centrality - 0.090909
Node - 2253 Centrality - 32.990210
Node - 2255 Centrality - 4.266667
Node - 2256 Centrality - 0.285714
Node - 2257 Centrality - 36.152455
Node - 2258 Centrality - 4.733902
Node - 2259 Centrality - 119.837617
Node - 2260 Centrality - 24.305374
Node - 2261 Centrality - 13.646381
Node - 2262 Centrality - 4.724501
Node - 2263 Centrality - 0.950000
Node - 2265 Centrality - 3.585689
Node - 2269 Centrality - 0.000000
Node - 2270 Centrality - 0.983552
Node - 2271 Centrality - 56.727827
Node - 2272 Centrality - 25.646751
Node - 2274 Centrality - 4.429364
Node - 2275 Centrality - 47.420547
Node - 2276 Centrality - 30.931985
Node - 2277 Centrality - 18.329552
Node - 2278 Centrality - 330.432660
Node - 2280 Centrality - 34.155593
Node - 2281 Centrality - 1.976190
Node - 2286 Centrality - 18.597387
Node - 2287 Centrality - 30.235034
Node - 2288 Centrality - 34.259516
Node - 2290 Centrality - 38.216618
Node - 2291 Centrality - 9.267355
Node - 2296 Centrality - 38.153035
Node - 2297 Centrality - 15.094299
Node - 2299 Centrality - 31.359428
Node - 2300 Centrality - 145.065745
Node - 2301 Centrality - 4.326190
Node - 2303 Centrality - 8.020738
Node - 2304 Centrality - 57.665123
Node - 2305 Centrality - 1.059813
Node - 2306 Centrality - 7.206798
Node - 2307 Centrality - 16.353353
Node - 2308 Centrality - 22.349765
Node - 2309 Centrality - 208.968636
Node - 2310 Centrality - 7.211339
Node - 2311 Centrality - 8.586188
Node - 2312 Centrality - 1.389414
Node - 2313 Centrality - 1093.154528
Node - 2314 Centrality - 6.741363
Node - 2316 Centrality - 9.897258
Node - 2317 Centrality - 78.510996
Node - 2318 Centrality - 45.804560
Node - 2320 Centrality - 1.803640
Node - 2321 Centrality - 5.283333
Node - 2322 Centrality - 150.281580
Node - 2323 Centrality - 47.732260
Node - 2324 Centrality - 416.819719
Node - 2326 Centrality - 51.605162
Node - 2329 Centrality - 45.079021
Node - 2331 Centrality - 81.805112
Node - 2334 Centrality - 119.200741
Node - 2335 Centrality - 60.426170
Node - 2339 Centrality - 84.558549
Node - 2340 Centrality - 75.162843
Node - 2341 Centrality - 55.078939
Node - 2342 Centrality - 51.571514
Node - 2345 Centrality - 136.716166
Node - 2346 Centrality - 10.822909
Node - 2348 Centrality - 60.340087
Node - 2349 Centrality - 5.464390
Node - 2350 Centrality - 40.963500
Node - 2352 Centrality - 33.520655
Node - 2353 Centrality - 8.848000
Node - 2354 Centrality - 39.504989
Node - 2356 Centrality - 28.048299
Node - 2357 Centrality - 15.718626
Node - 2358 Centrality - 0.916667
Node - 2359 Centrality - 15.610570
Node - 2360 Centrality - 6.987949
Node - 2361 Centrality - 121.451690
Node - 2362 Centrality - 3.103436
Node - 2363 Centrality - 34.526378
Node - 2365 Centrality - 28.555214
Node - 2366 Centrality - 39.508163
Node - 2367 Centrality - 57.228959
Node - 2369 Centrality - 82.459543
Node - 2370 Centrality - 23.428538
Node - 2371 Centrality - 49.357713
Node - 2373 Centrality - 7.093332
Node - 2374 Centrality - 26.295095
Node - 2375 Centrality - 0.000000
Node - 2376 Centrality - 131.138449
Node - 2379 Centrality - 28.403096
Node - 2380 Centrality - 0.000000
Node - 2381 Centrality - 45.132343
Node - 2382 Centrality - 0.000000
Node - 2383 Centrality - 5.034661
Node - 2386 Centrality - 24.851099
Node - 2387 Centrality - 64.579886
Node - 2388 Centrality - 1.683333
Node - 2390 Centrality - 10.094498
Node - 2391 Centrality - 83.732907
Node - 2392 Centrality - 53.924051
Node - 2393 Centrality - 19.911575
Node - 2395 Centrality - 153.282353
Node - 2396 Centrality - 59.944128
Node - 2397 Centrality - 75.516626
Node - 2400 Centrality - 3.292634
Node - 2401 Centrality - 29.119836
Node - 2402 Centrality - 4.471216
Node - 2403 Centrality - 7.620565
Node - 2404 Centrality - 92.886918
Node - 2405 Centrality - 21.952306
Node - 2406 Centrality - 43.155844
Node - 2407 Centrality - 8.774030
Node - 2408 Centrality - 20.966373
Node - 2409 Centrality - 61.286013
Node - 2410 Centrality - 169.738732
Node - 2411 Centrality - 58.480949
Node - 2412 Centrality - 72.375898
Node - 2414 Centrality - 66.348475
Node - 2415 Centrality - 9.162830
Node - 2416 Centrality - 26.562305
Node - 2418 Centrality - 9.047587
Node - 2421 Centrality - 6.916667
Node - 2422 Centrality - 0.250000
Node - 2423 Centrality - 34.678791
Node - 2424 Centrality - 3.102571
Node - 2425 Centrality - 55.912109
Node - 2426 Centrality - 17.852846
Node - 2427 Centrality - 9.762246
Node - 2428 Centrality - 113.894328
Node - 2429 Centrality - 99.434618
Node - 2430 Centrality - 39.251814
Node - 2431 Centrality - 0.000000
Node - 2432 Centrality - 18.802958
Node - 2433 Centrality - 67.074785
Node - 2434 Centrality - 104.443313
Node - 2435 Centrality - 3.256500
Node - 2437 Centrality - 0.666667
Node - 2438 Centrality - 72.063650
Node - 2439 Centrality - 2.833333
Node - 2440 Centrality - 39.572243
Node - 2441 Centrality - 0.000000
Node - 2442 Centrality - 0.011905
Node - 2443 Centrality - 55.203023
Node - 2444 Centrality - 0.877089
Node - 2446 Centrality - 30.171291
Node - 2448 Centrality - 45.296534
Node - 2449 Centrality - 44.722406
Node - 2450 Centrality - 4.726190
Node - 2452 Centrality - 1.913543
Node - 2453 Centrality - 15.723781
Node - 2454 Centrality - 4.743168
Node - 2455 Centrality - 13.282044
Node - 2456 Centrality - 6.524242
Node - 2457 Centrality - 0.000000
Node - 2460 Centrality - 40.943179
Node - 2462 Centrality - 102.889959
Node - 2464 Centrality - 66.975069
Node - 2466 Centrality - 2.256046
Node - 2467 Centrality - 14.714330
Node - 2469 Centrality - 12.320976
Node - 2470 Centrality - 0.000000
Node - 2473 Centrality - 50.938140
Node - 2474 Centrality - 36.708151
Node - 2476 Centrality - 17.980628
Node - 2477 Centrality - 10.342038
Node - 2478 Centrality - 154.799038
Node - 2479 Centrality - 3.757854
Node - 2480 Centrality - 24.740847
Node - 2481 Centrality - 0.142857
Node - 2482 Centrality - 43.336555
Node - 2483 Centrality - 0.000000
Node - 2484 Centrality - 19.074495
Node - 2485 Centrality - 20.893040
Node - 2486 Centrality - 10.108835
Node - 2487 Centrality - 1.976190
Node - 2488 Centrality - 58.519355
Node - 2489 Centrality - 19.016324
Node - 2490 Centrality - 6.988528
Node - 2492 Centrality - 42.069704
Node - 2493 Centrality - 0.276786
Node - 2495 Centrality - 24.867102
Node - 2497 Centrality - 27.057594
Node - 2499 Centrality - 93.618980
Node - 2500 Centrality - 44.894388
Node - 2503 Centrality - 1.289354
Node - 2504 Centrality - 31.600064
Node - 2505 Centrality - 0.000000
Node - 2506 Centrality - 63.499331
Node - 2507 Centrality - 105.106770
Node - 2513 Centrality - 3.048084
Node - 2514 Centrality - 1.412526
Node - 2515 Centrality - 5.790509
Node - 2517 Centrality - 0.000000
Node - 2518 Centrality - 58.515920
Node - 2520 Centrality - 55.266042
Node - 2521 Centrality - 40.733868
Node - 2522 Centrality - 3.239463
Node - 2523 Centrality - 15.533426
Node - 2524 Centrality - 2.743577
Node - 2525 Centrality - 19.667624
Node - 2526 Centrality - 430.711415
Node - 2527 Centrality - 1.000000
Node - 2528 Centrality - 0.650000
Node - 2531 Centrality - 21.923785
Node - 2532 Centrality - 8.675425
Node - 2534 Centrality - 12.932806
Node - 2535 Centrality - 8.716667
Node - 2536 Centrality - 46.194749
Node - 2537 Centrality - 73.572847
Node - 2539 Centrality - 18.539301
Node - 2540 Centrality - 90.269771
Node - 2541 Centrality - 0.000000
Node - 2545 Centrality - 4.480159
Node - 2546 Centrality - 34.346780
Node - 2548 Centrality - 0.333333
Node - 2549 Centrality - 22.699682
Node - 2550 Centrality - 131.204683
Node - 2551 Centrality - 82.429326
Node - 2552 Centrality - 12.791283
Node - 2553 Centrality - 94.772109
Node - 2554 Centrality - 8.695158
Node - 2556 Centrality - 22.548072
Node - 2557 Centrality - 27.590881
Node - 2558 Centrality - 45.242857
Node - 2559 Centrality - 27.971005
Node - 2560 Centrality - 387.136246
Node - 2561 Centrality - 56.353465
Node - 2562 Centrality - 11.315195
Node - 2563 Centrality - 12.204647
Node - 2564 Centrality - 77.536166
Node - 2565 Centrality - 0.200000
Node - 2566 Centrality - 18.025179
Node - 2568 Centrality - 0.283419
Node - 2569 Centrality - 0.000000
Node - 2570 Centrality - 32.997695
Node - 2572 Centrality - 7.169458
Node - 2573 Centrality - 37.676039
Node - 2574 Centrality - 12.733627
Node - 2575 Centrality - 79.028567
Node - 2576 Centrality - 21.901955
Node - 2577 Centrality - 14.373744
Node - 2578 Centrality - 26.382466
Node - 2579 Centrality - 7.553355
Node - 2580 Centrality - 0.222756
Node - 2581 Centrality - 56.853572
Node - 2584 Centrality - 1.963661
Node - 2585 Centrality - 8.009596
Node - 2586 Centrality - 39.093429
Node - 2587 Centrality - 14.463628
Node - 2590 Centrality - 79.993920
Node - 2591 Centrality - 6.252256
Node - 2593 Centrality - 40.335470
Node - 2595 Centrality - 0.000000
Node - 2596 Centrality - 0.000000
Node - 2599 Centrality - 0.221654
Node - 2600 Centrality - 66.360938
Node - 2601 Centrality - 61.168768
Node - 2602 Centrality - 140.211554
Node - 2603 Centrality - 86.911138
Node - 2604 Centrality - 122.393837
Node - 2606 Centrality - 2.607295
Node - 2607 Centrality - 77.125588
Node - 2610 Centrality - 143.771448
Node - 2611 Centrality - 307.292649
Node - 2612 Centrality - 18.446010
Node - 2613 Centrality - 0.875717
Node - 2614 Centrality - 19.955288
Node - 2615 Centrality - 56.628119
Node - 2618 Centrality - 30.653763
Node - 2619 Centrality - 35.623504
Node - 2620 Centrality - 23.929015
Node - 2621 Centrality - 0.200000
Node - 2622 Centrality - 26.854866
Node - 2623 Centrality - 47.536462
Node - 2624 Centrality - 223.496963
Node - 2625 Centrality - 45.543694
Node - 2626 Centrality - 16.766958
Node - 2627 Centrality - 10.161021
Node - 2628 Centrality - 16.271423
Node - 2630 Centrality - 40.598802
Node - 2631 Centrality - 35.641400
Node - 2632 Centrality - 0.266667
Node - 2633 Centrality - 8.610962
Node - 2634 Centrality - 2.500000
Node - 2637 Centrality - 26.696630
Node - 2638 Centrality - 25.755587
Node - 2639 Centrality - 8.893934
Node - 2641 Centrality - 10.351225
Node - 2644 Centrality - 37.788576
Node - 2645 Centrality - 24.144819
Node - 2646 Centrality - 62.659018
Node - 2648 Centrality - 22.724313
Node - 2650 Centrality - 3.096136
Node - 2651 Centrality - 2.477778
Node - 2652 Centrality - 3.677426
Node - 2654 Centrality - 17.725606
Node - 2655 Centrality - 30.738056
Node - 2656 Centrality - 16.103247
Node - 2657 Centrality - 16.445711
Node - 2658 Centrality - 7.469481
Node - 2659 Centrality - 330.831978
Node - 3438 Centrality - 24.912235
Node - 3439 Centrality - 2.566667
Node - 3441 Centrality - 2.491667
Node - 3442 Centrality - 173.108785
Node - 3443 Centrality - 29.145415
Node - 3444 Centrality - 0.250000
Node - 3445 Centrality - 0.000000
Node - 3446 Centrality - 2.671429
Node - 3447 Centrality - 1.410714
Node - 3448 Centrality - 71.023474
Node - 3449 Centrality - 54.396589
Node - 3450 Centrality - 2.440968
Node - 3451 Centrality - 0.000000
Node - 3452 Centrality - 3.486312
Node - 3453 Centrality - 0.000000
Node - 3455 Centrality - 72.792533
Node - 3457 Centrality - 0.966393
Node - 3458 Centrality - 7.518981
Node - 3459 Centrality - 17.888564
Node - 3460 Centrality - 44.066444
Node - 3461 Centrality - 1.420635
Node - 3462 Centrality - 6.085124
Node - 3463 Centrality - 18.866760
Node - 3464 Centrality - 68.536986
Node - 3465 Centrality - 0.558608
Node - 3466 Centrality - 41.695340
Node - 3467 Centrality - 0.000000
Node - 3468 Centrality - 64.348060
Node - 3469 Centrality - 34.080470
Node - 3470 Centrality - 18.920075
Node - 3471 Centrality - 19.704289
Node - 3472 Centrality - 1.783442
Node - 3473 Centrality - 2.773124
Node - 3474 Centrality - 14.745484
Node - 3475 Centrality - 37.211635
Node - 3476 Centrality - 6.737179
Node - 3477 Centrality - 2.116667
Node - 3478 Centrality - 4.466414
Node - 3479 Centrality - 0.685065
Node - 3480 Centrality - 16.508042
Node - 3481 Centrality - 0.613636
Node - 3482 Centrality - 10.452020
Node - 3483 Centrality - 12.859632
Node - 3484 Centrality - 12.589012
Node - 3485 Centrality - 10.057010
Node - 3486 Centrality - 19.123439
Node - 3488 Centrality - 42.616258
Node - 3489 Centrality - 0.000000
Node - 3490 Centrality - 12.348810
Node - 3491 Centrality - 11.397168
Node - 3492 Centrality - 3.091901
Node - 3493 Centrality - 4.286296
Node - 3494 Centrality - 0.866667
Node - 3496 Centrality - 45.607540
Node - 3497 Centrality - 11.790480
Node - 3498 Centrality - 1.446727
Node - 3499 Centrality - 24.677579
Node - 3500 Centrality - 11.110859
Node - 3502 Centrality - 1.666667
Node - 3503 Centrality - 7.692626
Node - 3504 Centrality - 5.783333
Node - 3505 Centrality - 39.800444
Node - 3506 Centrality - 151.557176
Node - 3507 Centrality - 4.819048
Node - 3508 Centrality - 50.625667
Node - 3509 Centrality - 6.652256
Node - 3510 Centrality - 13.239134
Node - 3511 Centrality - 64.268987
Node - 3512 Centrality - 9.744669
Node - 3513 Centrality - 0.750000
Node - 3514 Centrality - 37.729862
Node - 3515 Centrality - 8.290512
Node - 3516 Centrality - 0.419913
Node - 3518 Centrality - 11.551395
Node - 3519 Centrality - 5.091941
Node - 3520 Centrality - 4.592590
Node - 3521 Centrality - 421.277694
Node - 3522 Centrality - 4.556746
Node - 3523 Centrality - 0.613636
Node - 3524 Centrality - 12.071537
Node - 3526 Centrality - 94.328841
Node - 3527 Centrality - 5.042605
Node - 3528 Centrality - 19.330461
Node - 3529 Centrality - 75.705212
Node - 3530 Centrality - 5.616667
Node - 3531 Centrality - 2.342857
Node - 3532 Centrality - 14.574217
Node - 3533 Centrality - 9.842702
Node - 3534 Centrality - 34.330294
Node - 3535 Centrality - 21.970754
Node - 3536 Centrality - 12.051190
Node - 3537 Centrality - 0.833333
Node - 3538 Centrality - 14.172342
Node - 3539 Centrality - 12.084524
Node - 3541 Centrality - 0.417832
Node - 3542 Centrality - 43.247357
Node - 3543 Centrality - 7.093178
Node - 3544 Centrality - 2.333333
Node - 3545 Centrality - 354.235138
Node - 3546 Centrality - 22.764286
Node - 3547 Centrality - 19.046368
Node - 3548 Centrality - 4.338095
Node - 3549 Centrality - 13.003571
Node - 3551 Centrality - 5.566667
Node - 3552 Centrality - 0.619877
Node - 3553 Centrality - 62.067078
Node - 3554 Centrality - 21.193620
Node - 3555 Centrality - 37.348160
Node - 3557 Centrality - 10.968113
Node - 3558 Centrality - 75.179376
Node - 3559 Centrality - 37.224612
Node - 3560 Centrality - 0.000000
Node - 3562 Centrality - 0.685065
Node - 3563 Centrality - 12.710979
Node - 3564 Centrality - 17.779437
Node - 3565 Centrality - 0.000000
Node - 3566 Centrality - 11.166667
Node - 3567 Centrality - 0.807948
Node - 3568 Centrality - 94.532581
Node - 3569 Centrality - 8.287405
Node - 3570 Centrality - 0.000000
Node - 3571 Centrality - 5.510989
Node - 3572 Centrality - 0.000000
Node - 3573 Centrality - 26.327046
Node - 3574 Centrality - 3.327340
Node - 3575 Centrality - 0.000000
Node - 3576 Centrality - 53.337077
Node - 3578 Centrality - 7.250873
Node - 3579 Centrality - 0.558608
Node - 3580 Centrality - 2.842857
Node - 3581 Centrality - 0.154762
Node - 3582 Centrality - 0.000000
Node - 3583 Centrality - 9.440848
Node - 3584 Centrality - 194.817418
Node - 3585 Centrality - 1.961905
Node - 3587 Centrality - 2.545382
Node - 3588 Centrality - 0.250000
Node - 3589 Centrality - 0.000000
Node - 3590 Centrality - 30.056341
Node - 3591 Centrality - 3.920276
Node - 3593 Centrality - 135.927523
Node - 3594 Centrality - 0.154762
Node - 3595 Centrality - 0.898857
Node - 3596 Centrality - 417.748544
Node - 3597 Centrality - 0.000000
Node - 3598 Centrality - 1.116667
Node - 3599 Centrality - 25.528169
Node - 3600 Centrality - 5.250000
Node - 3601 Centrality - 21.746187
Node - 3602 Centrality - 13.985625
Node - 3603 Centrality - 0.943529
Node - 3604 Centrality - 554.450811
Node - 3605 Centrality - 48.846644
Node - 3606 Centrality - 0.450000
Node - 3607 Centrality - 1.875000
Node - 3608 Centrality - 6.926820
Node - 3610 Centrality - 30.296825
Node - 3611 Centrality - 119.924670
Node - 3612 Centrality - 48.600805
Node - 3613 Centrality - 0.685065
Node - 3614 Centrality - 4.184596
Node - 3615 Centrality - 24.010023
Node - 3616 Centrality - 7.816667
Node - 3617 Centrality - 97.524406
Node - 3618 Centrality - 3.470519
Node - 3619 Centrality - 0.666667
Node - 3620 Centrality - 5.546093
Node - 3622 Centrality - 3.527320
Node - 3623 Centrality - 5.988652
Node - 3624 Centrality - 11.279762
Node - 3625 Centrality - 53.103162
Node - 3627 Centrality - 3.819817
Node - 3628 Centrality - 42.898532
Node - 3629 Centrality - 58.629073
Node - 3630 Centrality - 0.675923
Node - 3631 Centrality - 1.708777
Node - 3632 Centrality - 2.750000
Node - 3634 Centrality - 6.676685
Node - 3635 Centrality - 15.321908
Node - 3636 Centrality - 8.148793
Node - 3637 Centrality - 1.333333
Node - 3638 Centrality - 5.166667
Node - 3639 Centrality - 0.071429
Node - 3640 Centrality - 38.678109
Node - 3641 Centrality - 2.250000
Node - 3642 Centrality - 22.908376
Node - 3643 Centrality - 15.774343
Node - 3644 Centrality - 3.100000
Node - 3645 Centrality - 23.883417
Node - 3646 Centrality - 3.216872
Node - 3647 Centrality - 0.600000
Node - 3648 Centrality - 20.899288
Node - 3649 Centrality - 0.685065
Node - 3650 Centrality - 0.000000
Node - 3652 Centrality - 2.950000
Node - 3653 Centrality - 0.000000
Node - 3654 Centrality - 2.253919
Node - 3655 Centrality - 1.077453
Node - 3656 Centrality - 5.769057
Node - 3657 Centrality - 1.131818
Node - 3658 Centrality - 4.280219
Node - 3659 Centrality - 8.144444
Node - 3660 Centrality - 3.750000
Node - 3661 Centrality - 1.271429
Node - 3662 Centrality - 24.535714
Node - 3663 Centrality - 2.482665
Node - 3664 Centrality - 7.833333
Node - 3665 Centrality - 1.000000
Node - 3666 Centrality - 0.077961
Node - 3667 Centrality - 14.840020
Node - 3668 Centrality - 0.076923
Node - 3669 Centrality - 0.000000
Node - 3670 Centrality - 10.715501
Node - 3671 Centrality - 7.108333
Node - 3672 Centrality - 172.145765
Node - 3673 Centrality - 1.500000
Node - 3675 Centrality - 1.095238
Node - 3676 Centrality - 0.000000
Node - 3678 Centrality - 2.333333
Node - 3679 Centrality - 12.572619
Node - 3680 Centrality - 185.155692
Node - 3681 Centrality - 0.639444
Node - 3682 Centrality - 4.109524
Node - 3683 Centrality - 8.170320
Node - 3685 Centrality - 2.145707
Node - 3686 Centrality - 0.000000
Node - 3687 Centrality - 10.597250
Node - 3688 Centrality - 0.000000
Node - 3689 Centrality - 0.000000
Node - 3690 Centrality - 73.961699
Node - 3691 Centrality - 0.000000
Node - 3693 Centrality - 30.807583
Node - 3694 Centrality - 2.500000
Node - 3695 Centrality - 0.685065
Node - 3696 Centrality - 2.162302
Node - 3697 Centrality - 9.375435
Node - 3698 Centrality - 8.864827
Node - 3699 Centrality - 0.000000
Node - 3700 Centrality - 0.000000
Node - 3701 Centrality - 5.654762
Node - 3702 Centrality - 35.499468
Node - 3703 Centrality - 5.431605
Node - 3704 Centrality - 0.000000
Node - 3705 Centrality - 205.954650
Node - 3706 Centrality - 17.322452
Node - 3707 Centrality - 13.167784
Node - 3708 Centrality - 0.315018
Node - 3709 Centrality - 0.000000
Node - 3710 Centrality - 9.629934
Node - 3711 Centrality - 23.983516
Node - 3712 Centrality - 0.509953
Node - 3713 Centrality - 6.652064
Node - 3714 Centrality - 22.965341
Node - 3715 Centrality - 0.457831
Node - 3716 Centrality - 0.000000
Node - 3717 Centrality - 0.000000
Node - 3718 Centrality - 12.241862
Node - 3719 Centrality - 35.426917
Node - 3720 Centrality - 7.616667
Node - 3722 Centrality - 54.385962
Node - 3724 Centrality - 2.033333
Node - 3725 Centrality - 5.172342
Node - 3726 Centrality - 7.965570
Node - 3727 Centrality - 2.066667
Node - 3728 Centrality - 16.060890
Node - 3729 Centrality - 0.000000
Node - 3730 Centrality - 8.894497
Node - 3731 Centrality - 41.832678
Node - 3732 Centrality - 0.000000
Node - 3733 Centrality - 0.000000
Node - 3734 Centrality - 63.391446
Node - 3735 Centrality - 0.837691
Node - 3736 Centrality - 3.689107
Node - 3737 Centrality - 62.146372
Node - 3738 Centrality - 60.359684
Node - 3739 Centrality - 1.800408
Node - 3740 Centrality - 17.676102
Node - 3742 Centrality - 0.666667
Node - 3743 Centrality - 5.172342
Node - 3744 Centrality - 0.000000
Node - 3745 Centrality - 1.625000
Node - 3746 Centrality - 0.000000
Node - 3747 Centrality - 34.805700
Node - 3748 Centrality - 0.000000
Node - 3749 Centrality - 0.200000
Node - 3751 Centrality - 0.500000
Node - 3752 Centrality - 11.923471
Node - 3753 Centrality - 11.105610
Node - 3754 Centrality - 2.642100
Node - 3755 Centrality - 0.515079
Node - 3757 Centrality - 2.082418
Node - 3758 Centrality - 142.005483
Node - 3759 Centrality - 13.175275
Node - 3760 Centrality - 16.326038
Node - 3761 Centrality - 8.526556
Node - 3762 Centrality - 5.627465
Node - 3763 Centrality - 9.787734
Node - 3764 Centrality - 78.066097
Node - 3765 Centrality - 0.000000
Node - 3766 Centrality - 0.100000
Node - 3767 Centrality - 8.684524
Node - 3768 Centrality - 26.063154
Node - 3769 Centrality - 3.270432
Node - 3770 Centrality - 8.459524
Node - 3771 Centrality - 5.458333
Node - 3772 Centrality - 3.753968
Node - 3773 Centrality - 1.619836
Node - 3774 Centrality - 5.915751
Node - 3775 Centrality - 10.783333
Node - 3776 Centrality - 9.115224
Node - 3777 Centrality - 2.778907
Node - 3778 Centrality - 2.110628
Node - 3780 Centrality - 15.995062
Node - 3781 Centrality - 0.142857
Node - 3782 Centrality - 66.843864
Node - 3783 Centrality - 0.181818
Node - 3784 Centrality - 9.218829
Node - 3785 Centrality - 7.788392
Node - 3786 Centrality - 15.347061
Node - 3787 Centrality - 0.583333
Node - 3788 Centrality - 0.468019
Node - 3789 Centrality - 4.033333
Node - 3790 Centrality - 52.408935
Node - 3791 Centrality - 29.055700
Node - 3792 Centrality - 8.002355
Node - 3793 Centrality - 161.553778
Node - 3794 Centrality - 49.911281
Node - 3795 Centrality - 0.344780
Node - 3796 Centrality - 6.400490
Node - 3798 Centrality - 0.000000
Node - 3799 Centrality - 18.066667
Node - 3800 Centrality - 73.317647
Node - 3801 Centrality - 0.500000
Node - 3802 Centrality - 7.796705
Node - 3803 Centrality - 38.701364
Node - 3804 Centrality - 55.897361
Node - 3805 Centrality - 1.654762
Node - 3806 Centrality - 0.926190
Node - 3807 Centrality - 0.000000
Node - 3808 Centrality - 0.000000
Node - 3809 Centrality - 16.794841
Node - 3810 Centrality - 53.364068
Node - 3811 Centrality - 0.000000
Node - 3812 Centrality - 3.283333
Node - 3813 Centrality - 0.000000
Node - 3814 Centrality - 0.884524
Node - 3815 Centrality - 0.589246
Node - 3816 Centrality - 0.500000
Node - 3817 Centrality - 5.875163
Node - 3818 Centrality - 5.299481
Node - 3819 Centrality - 1.270646
Node - 3820 Centrality - 0.000000
Node - 3821 Centrality - 60.601696
Node - 3822 Centrality - 23.971023
Node - 3823 Centrality - 21.538467
Node - 3824 Centrality - 68.127007
Node - 3825 Centrality - 83.751779
Node - 3826 Centrality - 34.814322
Node - 3827 Centrality - 1.683333
Node - 3828 Centrality - 19.767203
Node - 3829 Centrality - 110.171279
Node - 3831 Centrality - 34.091308
Node - 3832 Centrality - 5.279255
Node - 3833 Centrality - 25.459862
Node - 3834 Centrality - 0.552020
Node - 3835 Centrality - 6.997615
Node - 3836 Centrality - 37.199084
Node - 3837 Centrality - 3.808608
Node - 3838 Centrality - 163.319643
Node - 3839 Centrality - 0.866667
Node - 3840 Centrality - 0.642172
Node - 3841 Centrality - 25.901378
Node - 3842 Centrality - 69.840501
Node - 3843 Centrality - 1.862338
Node - 3844 Centrality - 0.000000
Node - 3845 Centrality - 5.923862
Node - 3846 Centrality - 0.000000
Node - 3847 Centrality - 19.433333
Node - 3848 Centrality - 0.200000
Node - 3849 Centrality - 0.250000
Node - 3850 Centrality - 9.963437
Node - 3852 Centrality - 14.617948
Node - 3853 Centrality - 0.000000
Node - 3854 Centrality - 0.000000
Node - 3855 Centrality - 11.490773
Node - 3856 Centrality - 0.000000
Node - 3857 Centrality - 0.167832
Node - 3858 Centrality - 15.699668
Node - 3859 Centrality - 4.000000
Node - 3860 Centrality - 19.091244
Node - 3862 Centrality - 7.209437
Node - 3863 Centrality - 2.986905
Node - 3864 Centrality - 0.000000
Node - 3865 Centrality - 0.090909
Node - 3866 Centrality - 11.764802
Node - 3867 Centrality - 14.013447
Node - 3868 Centrality - 3.621151
Node - 3869 Centrality - 70.806122
Node - 3870 Centrality - 33.580175
Node - 3871 Centrality - 0.071429
Node - 3873 Centrality - 40.842087
Node - 3874 Centrality - 0.686580
Node - 3875 Centrality - 0.000000
Node - 3876 Centrality - 0.083333
Node - 3878 Centrality - 4.107479
Node - 3879 Centrality - 0.000000
Node - 3880 Centrality - 8.450000
Node - 3881 Centrality - 20.762013
Node - 3882 Centrality - 0.861111
Node - 3883 Centrality - 0.685065
Node - 3884 Centrality - 25.163597
Node - 3885 Centrality - 0.000000
Node - 3887 Centrality - 2.833333
Node - 3888 Centrality - 6.219048
Node - 3889 Centrality - 0.525594
Node - 3890 Centrality - 1.327778
Node - 3891 Centrality - 37.623287
Node - 3892 Centrality - 0.587746
Node - 3893 Centrality - 2.144444
Node - 3894 Centrality - 3.284524
Node - 3895 Centrality - 13.943921
Node - 3896 Centrality - 11.515695
Node - 3897 Centrality - 0.000000
Node - 3898 Centrality - 5.185065
Node - 3899 Centrality - 0.000000
Node - 3900 Centrality - 54.757249
Node - 3901 Centrality - 5.392857
Node - 3902 Centrality - 70.293054
Node - 3903 Centrality - 9.013507
Node - 3904 Centrality - 4.924242
Node - 3905 Centrality - 2.110714
Node - 3906 Centrality - 115.877510
Node - 3907 Centrality - 26.277925
